=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.07 15:13:29 =~=~=~=~=~=~=~=~=~=~=~=
™ÿAdafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
Gyro range set to: +- 500 deg/s
Filter bandwidth set to: 21 Hz

24012,-5.68,-2.40,6.38,0.25,1.45,0.13
24069,-6.71,-2.02,4.67,0.49,0.81,0.26
24124,-6.39,-1.51,5.49,0.22,1.01,0.19
24179,-7.69,-1.77,4.90,0.20,1.10,0.11
24236,-7.61,-1.18,4.63,0.20,1.16,0.18
24291,-8.26,-1.17,3.69,0.07,1.15,0.06
24346,-8.80,-1.26,3.48,0.01,1.14,0.03
24401,-8.94,-1.10,2.70,-0.02,0.99,0.01
24458,-9.39,-1.15,2.34,-0.04,0.49,0.01
24513,-9.31,-1.10,2.33,-0.02,0.61,-0.05
24568,-9.66,-1.19,1.49,-0.01,0.58,-0.09
24624,-9.68,-1.17,1.80,-0.02,-0.29,-0.04
24680,-9.51,-1.09,1.60,-0.02,-0.79,0.01
24735,-9.37,-1.09,2.57,-0.03,-0.94,0.04
24791,-9.33,-1.00,2.66,-0.02,-1.76,0.09
24846,-7.88,-1.17,4.22,-0.06,-1.74,0.04
24902,-7.59,-0.88,4.34,-0.13,-2.06,-0.01
24957,-6.92,-1.10,5.46,-0.17,-2.21,-0.08
25013,-5.76,-1.17,6.04,-0.20,-1.96,-0.08
25069,-4.61,-1.43,6.46,-0.37,-2.22,-0.07
25124,-3.53,-1.45,6.68,-0.19,-1.49,-0.09
25180,-3.31,-1.42,6.97,0.12,-1.04,-0.05
25235,-2.78,-1.27,6.94,-0.02,-1.02,-0.01
25291,-2.21,-1.57,6.99,0.06,-1.52,-0.02
25347,-1.16,-1.46,7.47,0.02,-1.05,0.00
25402,-0.88,-1.27,7.19,0.07,-1.03,-0.01
25458,-0.08,-1.20,7.30,0.06,-0.93,0.02
25513,-0.17,-1.37,7.36,0.11,-1.03,0.03
25569,0.75,-1.31,7.19,0.02,-1.05,-0.08
25624,1.10,-0.99,6.72,0.03,-1.14,-0.12
25680,2.23,-1.28,7.01,-0.10,-1.09,0.00
25736,2.19,-1.19,6.62,0.01,-0.89,-0.05
25791,2.59,-1.33,6.44,-0.12,-0.72,0.00
25846,3.19,-1.32,6.49,-0.19,-0.85,-0.15
25903,3.34,-1.32,6.21,-0.27,-0.33,-0.11
25958,3.35,-1.48,6.28,-0.13,0.14,-0.13
26013,2.92,-1.50,6.07,-0.13,0.37,-0.08
26068,3.13,-1.60,6.48,-0.26,0.44,-0.02
26125,2.82,-1.81,6.81,-0.26,0.32,-0.06
26180,2.60,-1.69,6.56,-0.41,0.35,-0.08
26235,2.42,-2.26,6.70,-0.57,0.35,-0.04
26292,2.14,-2.34,6.60,-0.53,0.43,-0.02
26347,1.80,-2.66,6.45,-0.59,0.33,0.06
26402,1.81,-2.97,6.39,-0.71,0.49,0.17
26458,1.42,-3.30,6.54,-0.62,0.42,0.08
26514,1.24,-3.57,6.34,-0.54,0.34,0.07
26569,1.06,-3.83,6.31,-0.45,0.40,0.09
26625,0.75,-3.99,6.12,-0.20,0.29,0.04
26680,0.49,-4.13,6.26,0.17,0.22,-0.02
26736,0.44,-3.73,6.16,0.48,0.19,-0.07
26791,0.23,-3.43,6.05,0.70,0.78,0.04
26847,0.11,-3.27,7.01,0.70,0.14,-0.17
26902,-0.46,-2.80,6.50,0.71,0.75,0.03
26958,-0.52,-2.60,7.33,0.59,0.07,-0.14
27014,-0.54,-2.22,7.34,0.43,0.10,-0.16
27069,-0.70,-1.94,7.26,0.34,0.14,-0.07
27124,-0.67,-1.65,7.27,0.31,0.02,-0.05
27181,-0.76,-1.70,7.52,0.20,-0.08,-0.03
27236,-0.66,-1.20,7.20,0.08,-0.03,-0.00
27291,-0.94,-1.67,6.72,-0.08,-0.16,0.02
27346,-0.44,-1.97,7.42,-0.18,-0.50,-0.15
27403,-0.28,-1.76,6.85,-0.12,-0.14,-0.32
27458,-0.09,-1.65,7.81,0.15,0.34,-0.27
27513,-0.97,-1.54,6.93,0.43,0.60,-0.25
27570,-1.09,-1.42,7.71,0.17,0.10,-0.14
27625,-1.07,-1.34,7.69,0.23,0.01,-0.08
27680,-1.13,-1.14,7.40,0.17,-0.39,-0.01
27736,-0.82,-0.87,7.37,-0.04,-0.78,0.09
27792,-0.26,-1.02,7.39,-0.00,-0.92,0.07
27847,0.27,-1.09,7.17,-0.12,-0.68,0.10
27902,0.55,-0.80,7.13,0.28,-0.50,0.15
27958,1.13,-0.43,6.95,0.64,-0.27,0.20
28014,0.72,-0.35,6.68,0.85,-0.08,0.25
28069,0.91,0.12,6.82,0.89,0.00,0.21
28125,0.53,0.39,6.84,0.72,0.03,0.14
28180,0.60,0.89,7.48,0.72,0.06,-0.03
28236,0.66,1.34,7.40,0.56,0.08,-0.05
28292,0.54,1.62,7.61,0.03,0.04,-0.08
28347,0.58,1.39,7.65,-0.43,0.12,-0.11
28402,0.12,0.87,7.60,-0.66,0.36,-0.13
28459,0.27,0.59,7.27,-0.99,0.55,-0.14
28514,-0.12,0.35,7.04,-0.70,0.45,-0.12
28569,-0.33,-0.11,7.40,-0.79,0.15,-0.06
28624,-0.56,-0.30,7.29,-0.48,0.49,-0.11
28681,-0.87,-0.87,7.31,-0.53,0.19,-0.21
28736,-0.73,-1.07,7.48,-0.50,0.03,-0.19
28791,-1.07,-1.24,6.88,-0.30,0.06,-0.18
28847,-1.06,-1.44,6.92,-0.31,0.13,-0.12
28903,-1.15,-1.69,6.95,-0.24,0.07,-0.07
28958,-1.07,-1.57,6.62,-0.05,0.17,-0.03
29014,-1.05,-1.41,6.63,-0.03,0.32,-0.06
29069,-1.63,-1.70,7.34,0.14,0.02,-0.06
29125,-1.32,-1.31,6.98,0.26,-0.05,-0.12
29180,-1.90,-1.32,6.96,0.30,0.13,-0.16
29236,-1.49,-1.05,6.62,-0.06,-0.16,-0.15
29292,-1.98,-1.38,6.67,-0.45,0.60,-0.18
29347,-1.68,-1.37,7.69,-0.20,-0.00,-0.13
29403,-1.93,-1.41,7.79,0.15,0.02,-0.08
29458,-1.95,-1.52,7.10,0.02,0.17,0.04
29514,-1.75,-1.48,7.02,-0.07,0.08,-0.00
29570,-1.97,-1.71,7.49,0.01,-0.04,0.03
29625,-2.19,-1.45,7.27,0.01,-0.04,-0.01
29680,-2.20,-1.63,7.97,-0.00,0.09,-0.11
29736,-2.40,-1.29,6.51,0.45,0.05,-0.04
29792,-1.63,-1.14,7.32,0.39,-0.12,0.01
29847,-1.84,-0.78,7.44,0.08,-0.10,0.05
29902,-1.48,-0.82,7.66,0.18,-0.25,0.02
29959,-1.58,-0.77,6.99,0.25,-0.26,-0.05
30014,-1.59,-0.48,7.16,0.31,-0.14,-0.04
30069,-1.42,-0.46,7.61,0.17,-0.25,-0.03
30125,-1.47,-0.37,7.74,0.17,-0.30,-0.07
30181,-1.57,-0.14,7.47,-0.12,-0.19,-0.09
30236,-0.91,-0.50,7.26,-0.19,-0.25,0.04
30291,-1.25,-0.51,6.90,-0.22,-0.16,0.04
30348,-0.90,-0.45,7.13,-0.94,-0.18,0.09
30403,-0.14,-0.59,7.22,0.27,0.31,-0.11
30458,-1.26,-0.91,7.60,0.21,-0.03,-0.09
30514,-1.26,-0.69,7.02,0.30,-0.01,-0.06
30570,-1.63,-0.29,8.14,0.29,-0.01,-0.04
30625,-1.24,-0.46,7.41,0.00,0.06,-0.08
30681,-1.37,-0.46,7.13,0.03,-0.05,-0.06
30736,-1.19,-0.85,7.27,0.02,0.08,-0.04
30792,-1.38,-0.78,7.50,0.04,0.04,-0.10
30848,-1.34,-0.53,7.34,0.04,-0.13,-0.08
30903,-1.35,-0.43,7.12,0.01,0.05,-0.11
30958,-1.41,-0.40,7.26,0.03,-0.12,-0.07
31014,-1.33,-0.07,7.30,0.03,-0.15,-0.02
31070,-1.28,-0.14,7.32,0.01,-0.07,-0.00
31125,-1.21,-0.18,7.42,0.01,-0.03,-0.04
31180,-1.29,-0.17,7.40,0.02,-0.06,-0.01
31237,-1.27,-0.02,7.38,0.00,-0.04,-0.08
31292,-1.12,0.08,7.34,0.01,-0.05,-0.05
31347,-1.24,0.23,7.38,-0.02,-0.04,-0.02
31403,-1.24,-0.11,7.35,-0.00,-0.05,-0.05
31459,-1.19,0.08,7.32,-0.01,-0.04,-0.10
31514,-1.06,0.12,7.33,-0.02,-0.05,-0.13
31569,-1.41,-0.26,7.29,-0.03,-0.02,-0.17
31625,-1.27,0.21,7.36,-0.02,-0.04,-0.19
31681,-1.14,0.28,7.34,-0.02,-0.04,-0.12
31736,-1.14,0.06,7.36,-0.02,-0.04,-0.08
31792,-1.22,-0.19,7.33,-0.00,-0.05,-0.09
31847,-1.21,-0.12,7.35,-0.02,-0.04,-0.10
31903,-1.36,0.02,7.44,0.00,-0.07,-0.08
31959,-1.37,-0.11,7.33,-0.00,-0.05,-0.12
32014,-1.28,-0.28,7.31,0.00,-0.04,-0.13
32069,-1.44,-1.23,7.33,-0.01,-0.05,-0.23
32125,-1.23,-0.40,7.33,-0.01,-0.05,-0.13
32181,-1.22,-0.32,7.34,-0.02,-0.04,-0.05
32236,-1.25,-0.09,7.34,-0.02,-0.04,-0.04
32291,-1.24,-0.12,7.33,-0.02,-0.04,-0.04
32348,-1.22,-0.09,7.34,-0.02,-0.04,-0.04
32403,-1.24,-0.11,7.32,-0.02,-0.04,-0.04
32458,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
32514,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
32570,-1.25,-0.11,7.34,-0.02,-0.04,-0.04
32625,-1.41,-0.19,7.30,0.00,-0.04,-0.62
32680,-0.58,-0.26,7.35,-0.02,-0.04,0.06
32736,-1.47,-0.10,7.34,-0.02,-0.04,-0.08
32792,-0.83,0.02,7.33,-0.01,-0.04,-0.37
32847,-1.24,-0.09,7.33,-0.02,-0.04,-0.04
32903,-1.24,-0.08,7.34,-0.02,-0.04,-0.04
32958,-1.24,-0.09,7.33,-0.02,-0.04,-0.04
33014,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
33070,-1.23,-0.10,7.33,-0.02,-0.04,-0.04
33125,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
33180,-1.25,-0.09,7.33,-0.02,-0.04,-0.04
33236,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
33292,-1.26,-0.10,7.30,-0.02,-0.04,-0.04
33347,-1.27,-0.12,7.35,-0.02,-0.04,-0.05
33402,-1.24,-0.10,7.34,-0.01,-0.04,-0.32
33458,-1.17,-0.08,7.34,-0.01,-0.04,-0.19
33514,-1.19,-0.09,7.32,-0.02,-0.04,-0.07
33569,-1.22,-0.11,7.36,-0.02,-0.04,-0.05
33625,-1.24,-0.11,7.34,-0.02,-0.04,-0.05
33681,-1.25,-0.12,7.36,-0.02,-0.04,-0.06
33736,-1.21,-0.11,7.35,-0.02,-0.04,-0.06
33792,-1.22,-0.10,7.33,-0.02,-0.04,-0.05
33847,-1.24,-0.11,7.34,-0.02,-0.04,-0.05
33903,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
33958,-1.24,-0.11,7.32,-0.02,-0.04,-0.05
34014,-1.23,-0.11,7.32,-0.02,-0.04,-0.05
34069,-1.24,-0.09,7.33,-0.02,-0.04,-0.05
34125,-1.26,-0.11,7.35,-0.02,-0.04,-0.05
34181,-1.22,-0.09,7.33,-0.02,-0.04,-0.05
34236,-1.24,-0.12,7.32,-0.02,-0.04,-0.05
34291,-1.23,-0.10,7.33,-0.02,-0.04,-0.05
34348,-1.23,-0.10,7.33,-0.02,-0.04,-0.05
34403,-1.28,-0.10,7.33,-0.02,-0.04,-0.07
34458,-1.24,-0.08,7.33,-0.02,-0.04,-0.09
34513,-1.23,-0.08,7.31,-0.02,-0.04,-0.06
34570,-1.23,-0.09,7.32,-0.02,-0.04,-0.05
34625,-1.24,-0.09,7.35,-0.02,-0.04,-0.05
34680,-1.24,-0.08,7.33,-0.02,-0.04,-0.05
34736,-1.24,-0.11,7.33,-0.02,-0.04,-0.05
34792,-1.23,-0.10,7.33,-0.02,-0.04,-0.05
34847,-1.23,-0.09,7.34,-0.02,-0.04,-0.05
34903,-1.23,-0.10,7.34,-0.02,-0.04,-0.05
34958,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
35014,-1.23,-0.09,7.35,-0.02,-0.04,-0.04
35069,-1.24,-0.11,7.35,-0.02,-0.04,-0.04
35125,-1.24,-0.12,7.34,-0.02,-0.04,-0.04
35180,-1.25,-0.11,7.32,-0.02,-0.04,-0.04
35236,-1.24,-0.12,7.34,-0.02,-0.04,-0.04
35292,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
35347,-1.25,-0.10,7.35,-0.02,-0.04,-0.04
35402,-1.24,-0.11,7.34,-0.02,-0.04,-0.04
35459,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
35514,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
35569,-1.24,-0.09,7.32,-0.02,-0.04,-0.04
35624,-1.23,-0.09,7.34,-0.02,-0.04,-0.04
35681,-1.26,-0.09,7.35,-0.02,-0.04,-0.04
35736,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
35791,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
35847,-1.23,-0.10,7.31,-0.02,-0.04,-0.04
35903,-1.21,-0.08,7.31,-0.02,-0.04,-0.04
35958,-1.24,-0.12,7.35,-0.02,-0.04,-0.04
36014,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
36069,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
36125,-1.24,-0.12,7.35,-0.02,-0.04,-0.04
36180,-1.25,-0.12,7.34,-0.02,-0.04,-0.04
36236,-1.25,-0.09,7.36,-0.02,-0.04,-0.04
36291,-1.23,-0.09,7.32,-0.02,-0.04,-0.04
36347,-1.23,-0.10,7.33,-0.02,-0.04,-0.04
36403,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
36458,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
36513,-1.23,-0.08,7.34,-0.02,-0.04,-0.04
36569,-1.25,-0.11,7.34,-0.02,-0.04,-0.04
36625,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
36680,-1.22,-0.08,7.33,-0.02,-0.04,-0.04
36736,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
36791,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
36847,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
36902,-1.23,-0.12,7.34,-0.02,-0.04,-0.04
36958,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
37014,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
37069,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
37125,-1.23,-0.08,7.34,-0.02,-0.04,-0.04
37180,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
37235,-1.22,-0.09,7.32,-0.02,-0.04,-0.04
37292,-1.24,-0.11,7.35,-0.02,-0.04,-0.04
37347,-1.22,-0.10,7.33,-0.02,-0.04,-0.04
37402,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
37457,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
37514,-1.25,-0.11,7.32,-0.02,-0.04,-0.04
37569,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
37624,-1.24,-0.11,7.32,-0.02,-0.04,-0.04
37681,-1.22,-0.11,7.34,-0.02,-0.04,-0.04
37736,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
37791,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
37847,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
37903,-1.25,-0.09,7.34,-0.02,-0.04,-0.04
37958,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
38013,-1.25,-0.10,7.33,-0.02,-0.04,-0.04
38069,-1.23,-0.11,7.33,-0.02,-0.04,-0.04
38125,-1.24,-0.08,7.35,-0.02,-0.04,-0.04
38180,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
38236,-1.21,-0.10,7.34,-0.02,-0.04,-0.04
38291,-1.23,-0.10,7.33,-0.02,-0.04,-0.04
38347,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
38403,-1.25,-0.10,7.34,-0.02,-0.04,-0.04
38458,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
38513,-1.25,-0.11,7.34,-0.02,-0.04,-0.04
38569,-1.24,-0.11,7.32,-0.02,-0.04,-0.04
38625,-1.24,-0.11,7.31,-0.02,-0.04,-0.04
38680,-1.23,-0.12,7.31,-0.02,-0.04,-0.04
38735,-1.22,-0.10,7.36,-0.02,-0.04,-0.04
38792,-1.24,-0.08,7.30,-0.02,-0.04,-0.04
38847,-1.26,-0.09,7.35,-0.02,-0.04,-0.04
38902,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
38958,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
39013,-1.24,-0.08,7.33,-0.02,-0.04,-0.04
39069,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
39124,-1.24,-0.10,7.36,-0.02,-0.04,-0.04
39180,-1.22,-0.09,7.33,-0.02,-0.04,-0.04
39235,-1.24,-0.09,7.32,-0.02,-0.04,-0.04
39291,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
39347,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
39402,-1.24,-0.09,7.30,-0.02,-0.04,-0.04
39457,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
39514,-1.24,-0.09,7.31,-0.02,-0.04,-0.04
39569,-1.24,-0.11,7.32,-0.02,-0.04,-0.05
39624,-1.24,-0.10,7.35,-0.02,-0.04,-0.08
39680,-1.22,-0.11,7.33,-0.02,-0.04,-0.07
39736,-1.23,-0.09,7.31,-0.02,-0.04,-0.05
39791,-1.24,-0.10,7.35,-0.02,-0.04,-0.05
39846,-1.25,-0.11,7.35,-0.02,-0.04,-0.05
39902,-1.23,-0.11,7.32,-0.02,-0.04,-0.05
39958,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
40013,-1.24,-0.12,7.35,-0.02,-0.04,-0.04
40069,-1.24,-0.12,7.34,-0.02,-0.04,-0.04
40125,-1.24,-0.09,7.33,-0.02,-0.04,-0.04
40180,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
40236,-1.24,-0.09,7.31,-0.02,-0.04,-0.04
40291,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
40346,-1.23,-0.10,7.36,-0.02,-0.04,-0.04
40402,-1.23,-0.11,7.32,-0.02,-0.04,-0.04
40458,-1.23,-0.08,7.32,-0.02,-0.04,-0.04
40513,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
40568,-1.24,-0.09,7.36,-0.02,-0.04,-0.04
40625,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
40680,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
40735,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
40791,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
40847,-1.24,-0.09,7.35,-0.02,-0.04,-0.04
40902,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
40957,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
41013,-1.24,-0.09,7.31,-0.02,-0.04,-0.04
41069,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
41124,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
41180,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
41235,-1.25,-0.09,7.30,-0.02,-0.04,-0.04
41291,-1.24,-0.08,7.33,-0.02,-0.04,-0.04
41347,-1.24,-0.08,7.33,-0.02,-0.04,-0.04
41402,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
41457,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
41513,-1.24,-0.09,7.32,-0.02,-0.04,-0.04
41569,-1.23,-0.11,7.33,-0.02,-0.04,-0.04
41624,-1.23,-0.09,7.34,-0.02,-0.04,-0.04
41679,-1.26,-0.09,7.35,-0.02,-0.04,-0.04
41736,-1.21,-0.09,7.32,-0.02,-0.04,-0.04
41791,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
41846,-1.23,-0.09,7.35,-0.02,-0.04,-0.04
41902,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
41958,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
42013,-1.23,-0.11,7.33,-0.02,-0.04,-0.04
42068,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
42124,-1.24,-0.08,7.36,-0.02,-0.04,-0.04
42180,-1.23,-0.11,7.35,-0.02,-0.04,-0.04
42235,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
42291,-1.24,-0.09,7.37,-0.02,-0.04,-0.04
42346,-1.23,-0.08,7.33,-0.02,-0.04,-0.04
42402,-1.24,-0.11,7.32,-0.02,-0.04,-0.04
42458,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
42513,-1.23,-0.08,7.31,-0.02,-0.04,-0.04
42568,-1.25,-0.11,7.34,-0.02,-0.04,-0.04
42625,-1.23,-0.11,7.36,-0.02,-0.04,-0.04
42680,-1.24,-0.11,7.34,-0.02,-0.04,-0.04
42735,-1.20,-0.09,7.30,-0.02,-0.04,-0.04
42790,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
42847,-1.23,-0.08,7.31,-0.02,-0.04,-0.04
42902,-1.23,-0.09,7.31,-0.02,-0.04,-0.04
42957,-1.24,-0.09,7.35,-0.02,-0.04,-0.04
43013,-1.24,-0.08,7.32,-0.02,-0.04,-0.04
43069,-1.26,-0.09,7.32,-0.02,-0.04,-0.04
43124,-1.24,-0.11,7.35,-0.02,-0.04,-0.04
43180,-1.24,-0.08,7.35,-0.02,-0.04,-0.04
43235,-1.21,-0.10,7.30,-0.02,-0.04,-0.04
43291,-1.23,-0.10,7.33,-0.02,-0.04,-0.04
43346,-1.26,-0.10,7.35,-0.02,-0.04,-0.04
43402,-1.23,-0.09,7.33,-0.02,-0.04,-0.04
43457,-1.24,-0.11,7.34,-0.02,-0.04,-0.04
43513,-1.25,-0.09,7.35,-0.02,-0.04,-0.04
43569,-1.24,-0.09,7.32,-0.02,-0.04,-0.04
43624,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
43679,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
43735,-1.21,-0.11,7.35,-0.02,-0.04,-0.04
43791,-1.23,-0.11,7.35,-0.02,-0.04,-0.04
43846,-1.25,-0.10,7.33,-0.02,-0.04,-0.04
43901,-1.25,-0.08,7.37,-0.02,-0.04,-0.04
43957,-1.24,-0.11,7.33,-0.02,-0.04,-0.04
44013,-1.24,-0.07,7.34,-0.02,-0.04,-0.04
44068,-1.22,-0.09,7.31,-0.02,-0.04,-0.04
44124,-1.24,-0.09,7.35,-0.02,-0.04,-0.04
44179,-1.25,-0.08,7.32,-0.02,-0.04,-0.04
44235,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
44291,-1.24,-0.10,7.30,-0.02,-0.04,-0.04
44346,-1.25,-0.09,7.35,-0.02,-0.04,-0.04
44401,-1.23,-0.08,7.31,-0.02,-0.04,-0.04
44457,-1.25,-0.10,7.35,-0.02,-0.04,-0.04
44513,-1.22,-0.09,7.31,-0.02,-0.04,-0.04
44568,-1.23,-0.10,7.33,-0.02,-0.04,-0.04
44623,-1.22,-0.10,7.35,-0.02,-0.04,-0.04
44680,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
44735,-1.26,-0.09,7.33,-0.02,-0.04,-0.04
44790,-1.26,-0.10,7.32,-0.02,-0.04,-0.04
44846,-1.24,-0.11,7.34,-0.02,-0.04,-0.04
44902,-1.24,-0.12,7.35,-0.02,-0.04,-0.04
44957,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
45012,-1.24,-0.10,7.32,-0.02,-0.04,-0.04
45068,-1.22,-0.08,7.33,-0.02,-0.04,-0.04
45124,-1.24,-0.08,7.34,-0.02,-0.04,-0.04
45179,-1.23,-0.08,7.32,-0.02,-0.04,-0.04
45235,-1.26,-0.10,7.33,-0.02,-0.04,-0.04
45290,-1.25,-0.11,7.32,-0.02,-0.04,-0.04
45346,-1.25,-0.10,7.35,-0.02,-0.04,-0.04
45402,-1.22,-0.09,7.36,-0.02,-0.04,-0.04
45457,-1.23,-0.10,7.34,-0.02,-0.04,-0.04
45512,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
45569,-1.21,-0.12,7.34,-0.02,-0.04,-0.04
45624,-1.24,-0.09,7.32,-0.02,-0.04,-0.04
45679,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
45734,-1.24,-0.09,7.33,-0.02,-0.04,-0.04
45791,-1.24,-0.09,7.29,-0.02,-0.04,-0.04
45846,-1.23,-0.09,7.31,-0.02,-0.04,-0.04
45901,-1.25,-0.13,7.36,-0.02,-0.04,-0.04
45957,-1.24,-0.10,7.34,-0.02,-0.04,-0.04
46013,-1.23,-0.10,7.32,-0.02,-0.04,-0.04
46068,-1.24,-0.08,7.34,-0.02,-0.04,-0.04
46124,-1.24,-0.09,7.35,-0.02,-0.04,-0.04
46179,-1.25,-0.09,7.34,-0.02,-0.04,-0.04
46235,-1.25,-0.09,7.35,-0.02,-0.04,-0.04
46290,-1.23,-0.09,7.34,-0.02,-0.04,-0.04
46346,-1.22,-0.11,7.33,-0.02,-0.04,-0.04
46401,-1.24,-0.10,7.35,-0.02,-0.04,-0.04
46457,-1.23,-0.11,7.36,-0.02,-0.04,-0.04
46513,-1.23,-0.09,7.32,-0.02,-0.04,-0.04
46568,-1.24,-0.09,7.34,-0.02,-0.04,-0.04
46623,-1.24,-0.10,7.31,-0.02,-0.04,-0.04
46680,-1.23,-0.09,7.34,-0.02,-0.04,-0.04
46735,-1.24,-0.11,7.36,-0.02,-0.04,-0.04
46790,-1.22,-0.11,7.31,-0.02,-0.04,-0.04
46845,-1.24,-0.12,7.35,-0.02,-0.04,-0.04
46902,-1.25,-0.10,7.30,-0.02,-0.04,-0.04
46957,-1.24,-0.07,7.31,-0.02,-0.04,-0.04
47012,-1.22,-0.09,7.32,-0.02,-0.04,-0.04
47068,-1.25,-0.09,7.33,-0.02,-0.04,-0.04
47123,-1.25,-0.10,7.35,-0.02,-0.04,-0.04
47179,-1.24,-0.10,7.33,-0.02,-0.04,-0.04
47235,-1.22,-0.10,7.31,-0.02,-0.04,-0.04
47290,-1.25,-0.09,7.50,-0.02,-0.05,-0.04
47345,-1.24,-0.09,7.48,-0.02,-0.04,-0.04
47401,-1.20,-0.10,7.37,-0.02,-0.04,-0.04
47457,-1.22,-0.11,7.18,-0.02,-0.04,-0.04
47512,-1.24,-0.11,7.40,-0.02,-0.04,-0.04
47567,-1.24,-0.09,7.33,-0.02,-0.04,-0.04
47624,-1.23,-0.09,7.35,-0.02,-0.04,-0.04
47679,-1.24,-0.10,7.31,-0.02,-0.04,-0.04
47734,-1.23,-0.11,7.34,-0.02,-0.04,-0.04
4
